id,first_name,height_feet,height_inches,last_name,position,team,weight_pounds,team_id
2993,Larry,,,Drew,,LAL,,14
2994,Magic,,,Johnson,,LAL,,14
2995,Mychal,,,Thompson,,LAL,,14
2996,Sam,,,Perkins,,LAL,,14
2997,Terry,,,Teagle,,LAL,,14
2998,Vlade,,,Divac,,LAL,,14
2999,John,,,Shasky,,DAL,,7
3000,Randy,,,White,,DAL,,7
3001,Steve,,,Alford,,DAL,,7
3002,Greg,,,Butler,,LAC,,13
3003,Steve,,,Scheffler,,CHA,,4
3004,Les,,,Jepsen,,GSW,,10
3005,Mike,,,Smrek,,GSW,,10
3006,Danny,,,Manning,,LAC,,13
3007,Mark,,,McNamara,,ORL,,22
3008,Steve,,,Kerr,,CLE,,6
3009,Kennard,,,Winchester,,HOU,,11
3010,Rick,,,Calloway,,SAC,,26
3011,Travis,,,Mays,,SAC,,26
3012,Trevor,,,Wilson,,ATL,,1
3013,Tony,,,Brown,,LAL,,14
3014,Randolph,,,Keys,,CHA,,4
3015,Benoit,,,Benjamin,,LAC,,13
3016,Byron,,,Dinkins,,SAS,,27
3017,Dwayne,,,Schintzius,,SAS,,27
3018,Kenny,,,Payne,,PHI,,23
3019,Greg,,,Grant,,NYK,,20
3020,Tony,,,Smith,,LAL,,14
3021,Nate,,,McMillan,,OKC,,21
3022,Rod,,,Strickland,,SAS,,27
3023,Mahmoud,,,Abdul-Rauf,,DEN,,8
3024,Scott,,,Meents,,OKC,,21
3025,Jim,,,Petersen,,GSW,,10
3026,Bob,,,Thornton,,MIN,,18
3027,Drazen,,,Petrovic,,POR,,25
3028,Kurt,,,Rambis,,PHX,,24
3029,Jon,,,Koncak,,ATL,,1
3030,Stojko,,,Vrankovic,,BOS,,2
3031,Cedric,,,Ball,,LAC,,13
3032,Andrew,,,Lang,,PHX,,24
3033,Bart,,,Kofoed,,GSW,,10
3034,Jim,,,Farmer,,PHI,,23
3035,Dave,,,Corzine,,OKC,,21
3036,Buck,,,Johnson,,HOU,,11
3037,Milos,,,Babic,,CLE,,6
3038,Negele,,,Knight,,PHX,,24
3039,Willie,,,Anderson,,SAS,,27
3040,Andre,,,Turner,,PHI,,23
3041,Ledell,,,Eackles,,WAS,,30
3042,Jim,,,Grandholm,,DAL,,7
3043,Kelvin,,,Upshaw,,DAL,,7
3044,Leon,,,Wood,,SAC,,26
3045,Terry,,,Mills,,DEN,,8
3046,Darnell,,,Valentine,,CLE,,6
3047,Morlon,,,Wiley,,ORL,,22
3048,Irving,,,Thomas,,LAL,,14
3049,John,,,Starks,,NYK,,20
3050,Pete,,,Myers,,SAS,,27
3051,Keith,,,Askins,,MIA,,16
3052,Anthony,,,Bonner,,SAC,,26
3053,Dale,,,Ellis,,OKC,,21
3054,Pat,,,Cummings,,UTA,,29
3055,Kenny,,,Walker,,NYK,,20
3056,Mario,,,Elie,,PHI,,23
3057,Anthony,,,Mason,,DEN,,8
3058,Tim,,,Legler,,DEN,,8
3059,Dan,,,O'Sullivan,,UTA,,29
3060,Dan,,,Godfread,,MIN,,18
3061,Henry,,,James,,CLE,,6
3062,Jim,,,Les,,SAC,,26
3063,Paul,,,Mokeski,,GSW,,10
3064,Earl,,,Cureton,,CHA,,4
3065,Anthony,,,Frederick,,SAC,,26
3066,Jawann,,,Oldham,,IND,,12
3067,Jeff,,,Sanders,,CHA,,4
3068,Scott,,,Haffner,,CHA,,4
3069,John,,,Long,,DET,,9
3070,Ron,,,Harper,,LAC,,13
3071,Tony,,,Harris,,PHI,,23
3072,Clifford,,,Lett,,SAS,,27
3073,Clinton,,,Smith,,WAS,,30
3074,John,,,Williams,,WAS,,30
3075,Craig,,,Neal,,DEN,,8
3076,Mike,,,Higgins,,SAC,,26
3077,Joe,,,"Barry,Carroll",,PHX,,24
3078,Gerald,,,Henderson,,DET,,9
3079,Everette,,,Stephens,,MIL,,17
3080,Charles,,,Smith,,BOS,,2
3081,David,,,Wingate,,SAS,,27
3082,Tony,,,Dawson,,SAC,,26
3083,Gary,,,Leonard,,ATL,,1
3084,A.J.,,,Wynder,,BOS,,2
3085,Adrian,,,Dantley,,MIL,,17
3086,Derek,,,Smith,,BOS,,2
3087,Vincent,,,Askew,,GSW,,10
3088,Robert,,,Reid,,PHI,,23
5117,Mitchell,,,Creek,,BKN,,3
39,Michael,6.0,9.0,Beasley,F,POR,235.0,25
245,Wesley,6.0,7.0,Johnson,F-G,WAS,215.0,30
26,Wade,6.0,4.0,Baldwin IV,G,HOU,200.0,11
438,Jared,6.0,3.0,Terrell,G,MIN,227.0,18
63,Isaiah,6.0,3.0,Briscoe,G,ORL,215.0,22
82,Isaiah,6.0,0.0,Canaan,G,MIN,200.0,18
93,Tyler,6.0,9.0,Cavanaugh,F,UTA,238.0,29
2205,Jawun,6.0,0.0,Evans,,OKC,190.0,21
155,Raymond,6.0,1.0,Felton,G,OKC,205.0,21
2229,Walter,,,Lemon Jr.,,CHI,,5
276,Jon,6.0,10.0,Leuer,F,DET,228.0,9
279,Jeremy,6.0,3.0,Lin,G,TOR,200.0,28
280,Shaun,6.0,7.0,Livingston,G,GSW,192.0,10
150,Tyreke,6.0,6.0,Evans,G,IND,220.0,12
287,Jordan,6.0,4.0,Loyd,G,TOR,210.0,28
2100,Kalin,6.0,1.0,Lucas,,DET,195.0,9
113,Dante,6.0,8.0,Cunningham,F,SAS,230.0,27
122,Angel,6.0,10.0,Delgado,C,LAC,245.0,13
124,Luol,6.0,9.0,Deng,F,MIN,237.0,18
141,Trevon,6.0,2.0,Duval,G,HOU,189.0,11
142,Vincent,6.0,8.0,Edwards,F,HOU,225.0,11
2162,Deyonta,,,Davis,,ATL,,1
80,Jose,6.0,3.0,Calderon,G,DET,200.0,9
50191,Bonzie,6.0,6.0,Colson,F,MIL,225.0,17
423,Jason,7.0,0.0,Smith,F-C,NOP,240.0,19
34,Jerryd,6.0,3.0,Bayless,G,MIN,200.0,18
99,Ian,6.0,3.0,Clark,G,NOP,175.0,19
1938,Jimmer,,,Fredette,,PHX,,24
2139,RJ,6.0,5.0,Hunter,,BOS,185.0,2
2007,John,6.0,4.0,Jenkins,,NYK,215.0,20
291,Shelvin,,,Mack,G,CHA,,4
321,Nikola,6.0,10.0,Mirotic,F,MIL,250.0,17
346,Dirk,7.0,0.0,Nowitzki,F,DAL,245.0,7
381,Alex,6.0,9.0,Poythress,F,ATL,235.0,1
5471,Brandon,6.0,5.0,Sampson,,CHI,184.0,5
121,Sam,6.0,9.0,Dekker,F,TOR,230.0,28
239,Jonas,6.0,10.0,Jerebko,F,GSW,231.0,10
3943,Julian,6.0,8.0,Washburn,,MEM,209.0,15
7,Rawle,6.0,5.0,Alkins,G,CHI,225.0,5
50609,Dairis,,,Bertans,G,NOP,,19
361,Zaza,6.0,11.0,Pachulia,C,DET,270.0,9
50947,Tarik,,,Phillip,G,WAS,,30
374,Quincy,6.0,7.0,Pondexter,F,SAS,230.0,27
418,Jonathon,6.0,6.0,Simmons,F,PHI,195.0,23
453,Ekpe,6.0,10.0,Udoh,C-F,UTA,245.0,29
488,Guerschon,6.0,8.0,Yabusele,F,BOS,260.0,2
164,Channing,7.0,0.0,Frye,F-C,CLE,255.0,6
50737,Billy,,,Garrett,G-F,NYK,,20
2178,Jonathan,,,Gibson,,BOS,,2
195,Devin,6.0,3.0,Harris,G,DAL,185.0,7
1988,Donatas,,,Motiejunas,,SAS,,27
332,Timofey,7.0,1.0,Mozgov,C,ORL,275.0,22
363,Tony,6.0,2.0,Parker,G,CHA,185.0,4
103,Darren,6.0,0.0,Collison,G,LAL,175.0,14
311,Jodie,,,Meeks,G,TOR,,28
312,Salah,,,Mejri,C,DAL,,7
461,Dwyane,6.0,4.0,Wade,G,MIA,220.0,16
2160,Isaiah,6.0,4.0,Whitehead,,DET,213.0,9
477,Alan,6.0,8.0,Williams,F-C,BKN,265.0,3
483,Troy,6.0,7.0,Williams,F,SAC,218.0,26
3450,Deng,6.0,7.0,Adel,,BKN,200.0,3
17895956,Tyrique,,,Jones,F-C,PHX,,24
17896105,Matt,,,Coleman III,G,SAC,,26
2048,Anthony,,,Bennett,,HOU,,11
1891701,Eric,,,Mika,C-F,SAC,,26
666438,Javon,,,Bess,G,NOP,,19
666440,Kavell,,,Bigby-Williams,C,NOP,,19
415,Iman,6.0,5.0,Shumpert,G,BKN,215.0,3
3090,Jaron,6.0,8.0,Blossomgame,,HOU,220.0,11
666457,Phil,,,Booth,G,WAS,,30
1936,Jeremy,,,Pargo,,GSW,,10
17895754,Tyree,,,White,F,MIL,,17
2116373,Dusty,,,Hannahs,G,MEM,,15
2106,Eric,,,Moreland,,ATL,,1
298,Jarell,6.0,10.0,Martin,F,UTA,239.0,29
666488,Perrion,,,Callandret,G,CHI,,5
92,Troy,6.0,4.0,Caupain,G,POR,210.0,25
96,Joe,6.0,3.0,Chealey,G,CHA,190.0,4
666529,Jon,,,Davis,G,ORL,,22
1364,Joe,,,Johnson,,BOS,,2
666576,Abdul,,,Gaddy,G,OKC,,21
666580,JaKeenan,,,Gant,F,IND,,12
316,CJ,6.0,6.0,Miles,F-G,BOS,220.0,2
45947,Donte,6.0,8.0,Grantham,,LAC,215.0,13
190,Daniel,,,Hamilton,G-F,DEN,,8
198,Andrew,,,Harrison,G,GSW,,10
2222,Myke,,,Henry,,OKC,,21
666637,Ahmed,,,Hill,G,CHA,,4
666640,Amir,,,Hinton,G,NYK,,20
1573276,Levi,,,Randolph,G,CLE,,6
2270852,Sir'Dominic,,,Pointer,G-F,CLE,,6
50793,Isaac,,,Humphries,C,ORL,,22
232,Demetrius,,,Jackson,G,LAL,,14
666702,Sagaba,,,Konate,F,TOR,,28
666697,Stanton,,,Kidd,F,UTA,,29
666707,Christ,,,Koumadje,C,PHI,,23
666708,David,,,Kramer,G,PHX,,24
666714,Terry,,,Larrier,F,LAC,,13
289,Tyler,6.0,10.0,Lydon,F,SAC,225.0,26
170,Pau,7.0,0.0,Gasol,C-F,POR,250.0,25
238,Amile,6.0,9.0,Jefferson,F,ORL,222.0,22
2075,Devyn,,,Marble,,GSW,,10
386,Chasson,6.0,2.0,Randle,G,PHX,185.0,24
666757,Luke,,,Maye,F,MIL,,17
396,Devin,6.0,8.0,Robinson,F,IND,200.0,12
109,Allen,6.0,6.0,Crabbe,G-F,MIN,212.0,18
666770,Nicolo,,,Melli,F,NOP,,19
666775,Isaiah,,,Miles,F,PHI,,23
666795,Jordan,,,Murphy,F,MIN,,18
293,J.P.,6.0,5.0,Macura,G,CLE,205.0,6
666828,James,,,Palmer Jr.,G,LAC,,13
666847,Shamorie,,,Ponds,G,TOR,,28
385,Ivan,6.0,10.0,Rabb,F,NYK,220.0,20
666838,Josh,,,Perkins,F,CHA,,4
666841,Isaiah,,,Pineiro,F,SAC,,26
372,Miles,6.0,11.0,Plumlee,C,MEM,249.0,15
2151,Axel,,,Toupane,,MIL,,17
55,Jonah,6.0,10.0,Bolden,F,PHX,220.0,24
666840,Lamar,,,Peters,G,PHI,,23
2117,David,,,Stockton,,LAL,,14
2190,Isaiah,,,Taylor,,TOR,,28
454,Tyler,,,Ulis,G,SAC,,26
471,Thomas,7.0,0.0,Welsh,C,CHA,255.0,4
2105,CJ,,,Wilcox,,IND,,12
478,C.J.,6.0,5.0,Williams,G,BKN,226.0,3
666973,Todd,,,Withers,F,DET,,9
2216,Kadeem,6.0,3.0,Allen,,NYK,200.0,20
13,Ryan,6.0,10.0,Anderson,F,HOU,240.0,11
364,Chandler,6.0,10.0,Parsons,F,ATL,230.0,1
449,Allonzo,6.0,5.0,Trier,G,NYK,200.0,20
4196798,Doron,,,Sheffer,G,POR,,25
666897,Justin,,,Simon,G,PHX,,24
17895899,Shaq,,,Buchanan,G,MEM,,15
666552,John,,,Egbunu,C,MIN,,18
292,Daryl,6.0,3.0,Macon,G,MIA,185.0,16
2194,Josh,,,Magette,,ORL,,22
17895728,Kyree,,,Walker,F,WAS,,30
186,Gerald,6.0,7.0,Green,G-F,DEN,205.0,8
43,Dragan,7.0,1.0,Bender,F,GSW,225.0,10
342,Nene,6.0,11.0,,C-F,ATL,250.0,1
17895913,Kaleb,,,Johnson,G,SAS,,27
17895914,Matt,,,Morgan,G,TOR,,28
17553946,Nick,,,Mayo,F,GSW,,10
17553947,Derrick,,,Alston,F,GSW,,10
4196803,Augusto,,,Binelli,C,ATL,,1
302,Luc,6.0,8.0,Mbah a Moute,F,HOU,230.0,11
4196804,Ron,,,Ellis,F,PHX,,24
4196805,Marcelo,,,Nicola,F-C,POR,,25
4196806,Alain,,,Digbeau,G,ATL,,1
4196807,Ben,,,Pepper,C,BOS,,2
4196808,Roberto,,,Duenas,C,MIA,,16
4196809,George,,,Banks,F,MIA,,16
2208,Derrick,,,Walton Jr.,,DET,,9
323,Naz,6.0,4.0,Mitrou-Long,G,IND,218.0,12
4196810,Andrew,,,Betts,C,IND,,12
4196811,Venson,,,Hamilton,C-F,HOU,,11
4196812,DeeAndre,,,Hulett,G-F,TOR,,28
4196813,Josip,,,Sesar,G,BOS,,2
4196814,Robertas,,,Javtokas,F,SAS,,27
4196815,Federico,,,Kammerichs,F,POR,,25
4196816,Mladen,,,Sekularac,G,GSW,,10
4196817,Milos,,,Vujanic,G,PHX,,24
4196818,Peter,,,Fehse,F,UTA,,29
4196821,Sofoklis,,,Schortsanitis,F-C,OKC,,21
4196822,Szymon,,,Szewczyk,F,OKC,,21
4196823,Mario,,,Austin,F,UTA,,29
1980,Jared,,,Cunningham,,DET,,9
46390200,Fred,,,Sheffield,,GSW,,10
151,Dante,6.0,6.0,Exum,G,DAL,190.0,7
17553945,Damien,,,Jefferson,F,SAC,,26
17553948,Travis,,,Munnings,F,GSW,,10
143,Henry,6.0,11.0,Ellenson,F,TOR,245.0,28
17553949,Tim,,,Williams,F,GSW,,10
17895726,Jordan,,,Goodwin,G,WAS,,30
17895727,Austin,,,Hollins,G-F,WAS,,30
46389569,Jim,,,Seminoff,,CHS,,37
17553954,Sedrick,,,Barefield,G,GSW,,10
17895729,James,,,Banks III,C,CLE,,6
17896110,Matt,,,Lewis,G,MIN,,18
17895730,Anas,,,Mahmoud,C,TOR,,28
17895731,Isiaha,,,Mike,F,TOR,,28
17895732,K.J.,,,Lawson,F,BOS,,2
17895733,Blake,,,Francis,G,DET,,9
17553957,Scottie,,,Lindsey,G,GSW,,10
666837,Norvel,,,Pelle,F,UTA,,29
23800531,Aleem,,,Ford,F,ORL,,22
17895777,Trey,,,Davis,G,NYK,,20
366,Justin,7.0,0.0,Patton,C,NYK,241.0,20
666653,William,,,Howard,G-F,HOU,,11
4196853,Yotam,,,Halperin,G,OKC,,21
4196854,Ejike,,,Ugboaja,F,CLE,,6
4196855,Edin,,,Bavcic,F,CLE,,6
4196862,Petteri,,,Koponen,G,DAL,,7
4196863,Stanko,,,Barac,C,DAL,,7
1358055,Anzejs,,,Pasecniks,C,NOP,,19
4196865,Renaldas,,,Seibutis,G,CLE,,6
4196866,Brad,,,Newley,G,LAL,,14
4196867,Giorgos,,,Printezis,F,SAS,,27
4196868,Milovan,,,Rakovic,F,POR,,25
466,Tyrone,6.0,5.0,Wallace,G,NOP,198.0,19
339,Abdel,6.0,6.0,Nader,F,PHX,225.0,24
24338188,Cat,,,Barber,G,ATL,,1
4196882,Ante,,,Tomic,C,NYK,,20
4196884,DeVon,,,Hardin,F,OKC,,21
4196885,Tadija,,,Dragicevic,F,NYK,,20
4196886,Maarty,,,Leunen,F,IND,,12
50815,BJ,,,Johnson,F,ORL,,22
4196897,Sergio,,,Llull,G,NYK,,20
4196900,Sergiy,,,Gladyr,G,CLE,,6
4196902,Emir,,,Preldzic,F,PHI,,23
209,Isaiah,6.0,9.0,Hicks,F,LAC,230.0,13
4196903,Chinemelu,,,Elonu,F,LAL,,14
4196904,Henk,,,Norel,F,MIN,,18
4196907,Latavious,,,Williams,F,NOP,,19
50,Antonio,6.0,4.0,Blakeney,G,POR,192.0,25
2219,Milton,,,Doyle,,POR,,25
2223,Ben,6.0,8.0,Moore,,MEM,220.0,15
24338541,Malik,,,Ellison,G,ATL,,1
17553938,Jordan,,,Floyd,G,LAL,,14
2213,London,,,Perrantes,,MIN,,18
17553939,Alan,,,Griffin,F,LAL,,14
17895791,Terry,,,Henderson,G,IND,,12
17553940,Tyson,,,Carter,G,MIA,,16
17895793,Cullen,,,Russo,F,MIN,,18
4196920,Paulao,,,Prestes,C,MIN,,18
4196921,Dwayne,,,Collins,F,PHX,,24
4196923,Chukwudiebere,,,Maduabum,F,CLE,,6
17951082,Trey,,,Murphy,,NOP,,19
4196942,MIlan,,,Macvan,F,CLE,,6
4196944,Adam,,,Hanga,G-F,SAS,,27
365,Patrick,6.0,9.0,Patterson,F,POR,230.0,25
4196945,Jon,,,Diebler,G,CHI,,5
4196966,Ilkan,,,Karaman,F,MIL,,17
3547266,Elijah,,,Hughes,G,POR,,25
46390201,Ed,,,Kasid,,HUS,,41
45088184,Keaton,,,Wallace,G,LAC,,13
46389570,Johnny,,,Logan,,BOM,,38
225,Ersan,6.0,10.0,Ilyasova,F,CHI,235.0,5
148,Jacob,6.0,6.0,Evans,G,MIN,210.0,18
17553941,Micah,,,Potter,F-C,MIA,,16
17553944,Matt,,,Coleman,G,SAC,,26
17553942,Dru,,,Smith,G,MIA,,16
17553943,Alex,,,Antetokounmpo,F,SAC,,26
4197066,Cady,,,Lalanne,C-F,SAS,,27
4197068,Nikola,,,Milutinov,C-F,SAS,,27
4197069,Arturas,,,Gudaitis,C-F,CLE,,6
4197071,Juan Pablo,,,Vaulet,F,BKN,,3
4197072,Marcus,,,Eriksson,F,ATL,,1
451,Evan,6.0,7.0,Turner,G-F,MIN,220.0,18
2188,Jarrod,,,Uthoff,,WAS,,30
4197073,Tyler,,,Harvey,G,MEM,,15
4197074,Satnam,,,Singh,C,MEM,,15
4197075,Daniel,,,Diez,F,POR,,25
17553971,Marcus,,,Graves,G,SAC,,26
3547281,Nate,,,Hinton,G-F,HOU,,11
17553968,Joshua,,,Obiesie,G,SAC,,26
4197076,Nikola,,,Radicevic,G,DET,,9
4197077,Dimitrios,,,Agravanis,F,SAC,,26
4197078,Luka,,,Mitrovic,F,SAC,,26
4197110,Isaia,,,Cordinier,G,BKN,,3
4197111,David,,,Michineau,G,LAC,,13
4197112,Wang,,,Zhelin,,MEM,,15
17553972,Ryan,,,Taylor,G,GSW,,10
17553973,Kendall,,,Smith,G,GSW,,10
666726,Mathias,,,Lessort,F,NYK,,20
17553977,Yoeli,,,Childs,F,LAL,,14
46389571,George,,,Munroe,,BOM,,38
4197165,Ognen,,,Jaramaz,G,NYK,,20
4197166,Alpha,,,Kaba,F,ATL,,1
17553980,Princepal,,,Singh,F,SAC,,26
230,Wes,6.0,7.0,Iwundu,F,ATL,195.0,1
17553981,Kahlil,,,Whitney,F,GSW,,10
17553982,Tres,,,Tinkle,F,LAL,,14
17553985,Romaro,,,Gill,C,LAL,,14
17553989,Elijah,,,Pemberton,G,GSW,,10
17957861,JT,,,Thor,,CHA,,4
4197230,Issuf,,,Sanon,G,WAS,,30
2226,Erik,,,McCree,,POR,,25
29,J.J.,6.0,0.0,Barea,G,DAL,185.0,7
17895796,Vitto,,,Brown,F,PHX,,24
666758,Tahjere,,,McCall,G,ORL,,22
17895798,Jared,,,Brownridge,G,MIN,,18
300,Yante,6.0,8.0,Maten,F,ORL,240.0,22
17895815,Quinton,,,Rose,G-F,NYK,,20
17895818,Matur,,,Maker,F,DEN,,8
17895819,LiAngelo,,,Ball,F,CHA,,4
17895821,D.J.,,,Hogg,F,ORL,,22
17896121,Josh,,,Gray,,DEN,,8
456,Denzel,6.0,6.0,Valentine,G,UTA,210.0,29
168,Langston,6.0,2.0,Galloway,G,MIL,200.0,17
156,Terrance,6.0,7.0,Ferguson,G,NYK,190.0,20
154,Cristiano,6.0,10.0,Felicio,F-C,CHI,265.0,5
46389572,Aubrey,,,Davis,,BOM,,38
46389573,Doyle,,,Parrack,,CHS,,37
157,Yogi,6.0,0.0,Ferrell,G,LAC,180.0,13
256,George,6.0,6.0,King,F,DAL,220.0,7
666467,Amida,,,Brimah,C,IND,,12
17553986,Ade,,,Murkey,G,SAC,,26
169,Marc,7.0,1.0,Gasol,C,LAL,255.0,14
46389574,Chuck,,,Halbert,,CHS,,37
17896053,Aaron,,,Henry,G,PHI,,23
181,Treveon,6.0,5.0,Graham,F,ATL,225.0,1
183,Jerian,6.0,4.0,Grant,G,WAS,205.0,30
4197231,Vanja,,,Marinkovic,G-F,SAC,,26
18030330,Kerry,,,Blackshear Jr.,C,MIN,,18
666607,Marko,,,Guduric,G,MEM,,15
2225,Josh,,,Gray,,DEN,,8
666610,Devon,,,Hall,G,OKC,,21
666611,Donta,,,Hall,F,ORL,,22
17895721,Juwan,,,Durham,F,ATL,,1
17895722,Max,,,Heidegger,G,ATL,,1
17895723,Justin,,,Jaworski,G,ATL,,1
17895724,Ibi,,,Watson,G,ATL,,1
17895725,Jaime,,,Echenique,C,WAS,,30
1280857,Kevin,,,Hervey,F,OKC,,21
208,Mario,6.0,8.0,Hezonja,F,POR,225.0,25
348,James,,,Nunnally,F,NOP,,19
20,Trevor,6.0,8.0,Ariza,F,LAL,215.0,14
666630,Dewan,,,Hernandez,C,WAS,,30
3547197,Devon,,,Dotson,G,WAS,,30
258,Brandon,6.0,3.0,Knight,G,DAL,195.0,7
46389575,Max,,,Zaslofsky,,CHS,,37
17553990,Isaiah,,,Brown,F,GSW,,10
46390202,Frank,,,Fucarino,,HUS,,41
46390203,Red,,,Dehnert,,PRO,,43
46390204,Wallace,,,Sydnor,,CHS,,37
46390205,Pete,,,Lalich,,CLR,,39
17896066,Yves,,,Pons,G-F,MEM,,15
46390206,Gorham,,,Getchell,,PIT,,44
24489019,Jarron,,,Cumberland,G,POR,,25
666716,Dedric,,,Lawson,F,BOS,,2
17895865,Charles,,,Matthews,F,PHI,,23
666808,Zach,,,Norvell Jr.,G,SAS,,27
666892,Simisola,,,Shittu,F,CHI,,5
17895876,Kaleb,,,Wesson,F,LAC,,13
666647,Daulton,,,Hommes,F,NOP,,19
17895877,Kerwin,,,Roach,G,LAC,,13
17895878,Zach,,,Hankins,C,PHX,,24
666827,Tariq,,,Owens,F,DAL,,7
17895902,Tyler,,,Hall,G,NYK,,20
666598,Hassani,,,Gravett,G,ORL,,22
17895903,Brandon,,,Randolph,G-F,MIL,,17
666393,Jalen,,,Adams,G,TOR,,28
17895906,Trey,,,Phills,G,HOU,,11
17895907,Stephen,,,Domingo,G,SAS,,27
40,Marco,6.0,5.0,Belinelli,G-F,SAS,210.0,27
4196799,Andrei,,,Fetisov,F,MIL,,17
666401,Kyle,,,Alexander,F,PHX,,24
17895908,Paul,,,White,F,UTA,,29
10,Al-Farouq,6.0,9.0,Aminu,F,BOS,220.0,2
84,DeMarre,6.0,8.0,Carroll,F,HOU,215.0,11
17895910,Kenny,,,Williams,G,CHA,,4
88,Vince,6.0,6.0,Carter,F-G,ATL,220.0,1
94,Tyson,7.0,1.0,Chandler,C,HOU,240.0,11
95,Wilson,6.0,9.0,Chandler,F,BKN,225.0,3
2099,Bruno,6.0,9.0,Caboclo,,HOU,218.0,11
46389576,Don,,,Putman,,BOM,,38
46389577,Herschel,,,Baltimore,,BOM,,38
4196800,Rashard,,,Griffith,C,ORL,,22
4196801,Aurelijius,,,Zukauskas,C,MIL,,17
4196802,Abdul,,,Shamsid-Deen,F,OKC,,21
4196824,Sani,,,Becirovic,G,DEN,,8
17895911,Barry,,,Brown,G,ORL,,22
17895963,Paul,,,Eboua,F,MIL,,17
17895984,Derrick,,,Alston Jr.,F,UTA,,29
17895991,Jahlil,,,Tripp,F,SAS,,27
17895992,Rayshaun,,,Hammonds,F,TOR,,28
4196825,Paccelis,,,Morlende,G,OKC,,21
4196826,Remon,,,Van de Hare,C,ORL,,22
17553991,Selom,,,Mawugbe,C,GSW,,10
4196827,Nedzad,,,Sinanovic,C,POR,,25
4196828,Xue,,,Yuyang,F-C,DEN,,8
4196832,Albert,,,Miralles,C,CHI,,5
4196833,Viktor,,,Sanikidze,F,SAS,,27
4196835,Sergei,,,Lishouk,F,HOU,,11
4196836,Christian,,,Drejer,F,BKN,,3
4196837,Sergei,,,Karaulov,C,SAS,,27
4196839,Fran,,,Vazquez,F-C,ORL,,22
4196841,Erazem,,,Lorbek,F,SAS,,27
4196842,Axel,,,Hervelle,F,NYK,,20
4196843,Cenk,,,Akyol,G,PHX,,24
4196850,Lior,,,Eliyahu,F,GSW,,10
4196852,Vladimir,,,Veremeenko,F,LAC,,13
46390207,Gino,,,Sovran,,HUS,,41
17896050,Matt,,,Hurt,F,HOU,,11
4196965,Izzet,,,Turkyilmaz,F,DEN,,8
389,JJ,6.0,4.0,Redick,G,DAL,200.0,7
24590029,Craig,,,Sword,G,WAS,,30
4196998,Bojan,,,Dubljevic,F,POR,,25
17553996,DJ,,,Steward,G,SAC,,26
4196999,Janis,,,Timma,F,ORL,,22
2215,Malcolm,,,Miller,,MIN,,18
479,Johnathan,6.0,9.0,Williams,F,SAC,228.0,26
3546977,Greg,,,Whittington,F,DEN,,8
17896092,Jalen,,,Crutcher,G,MIL,,17
17896090,MaCio,,,Teague,G,UTA,,29
310,Jordan,6.0,5.0,McRae,G,DET,179.0,9
17896091,D.J.,,,Carton,G,CHA,,4
17896096,Matt,,,Mitchell,F,SAS,,27
666859,Josh,,,Reaves,G,DAL,,7
17896098,Zaccheus,,,Darko-Kelly,G-F,TOR,,28
17896095,Isaiah,,,Miller,G,MIN,,18
17896102,Mitch,,,Ballock,G,CLE,,6
666963,Nigel,,,Williams-Goss,G,UTA,,29
50966,Cameron,,,Reynolds,G,HOU,,11
38017630,Johnny,,,Juzang,G,UTA,,29
4197032,Nemanja,,,Dangubic,F,BKN,,3
4197033,Louis,,,Labeyrie,F-C,NYK,,20
331,Johnathan,6.0,10.0,Motley,F,LAC,230.0,13
46389578,Chet,,,Carlisle,,CHS,,37
4197192,Jaylen,,,Hands,G,CLE,,6
336,Dzanan,6.0,9.0,Musa,G-F,BKN,208.0,3
333,Emmanuel,6.0,5.0,Mudiay,G,SAC,200.0,26
317,Darius,6.0,8.0,Miller,F,OKC,225.0,21
17895996,E.J.,,,Montgomery,F,MIL,,17
17895998,Devonte,,,Patterson,F,DAL,,7
17895999,Jordan,,,Bowden,G,BKN,,3
17896000,Nathan,,,Sestina,F,UTA,,29
17896005,Emmitt,,,Williams,F,OKC,,21
3547261,Nico,,,Mannion,G,GSW,,10
17896006,Anthony,,,Cowan Jr.,G,MEM,,15
17896054,John,,,Petty Jr.,G-F,DET,,9
17896108,Romeo,,,Weems,F,MEM,,15
17896109,Ryan,,,Daly,G,CHI,,5
17896111,Brandon,,,Rachal,G,BKN,,3
17554007,Colbey,,,Ross,G,GSW,,10
17896113,Devontae,,,Shuler,G,DAL,,7
17554008,Justin,,,Smith,F,MIA,,16
666551,Carsen,,,Edwards,G,DET,,9
50661,Chris,,,Chiozza,G,GSW,,10
17896019,Nahziah,,,Carter,G,ATL,,1
666824,Miye,,,Oni,G,NOP,,19
295,Thon,7.0,1.0,Maker,F,CLE,221.0,6
41,Jordan,6.0,9.0,Bell,F,CHI,224.0,5
299,Frank,5.0,11.0,Mason,G,PHI,190.0,23
294,Ian,6.0,11.0,Mahinmi,C,WAS,262.0,30
17896008,Shakur,,,Juiston,F,ORL,,22
17896115,Amar,,,Sylla,F,ORL,,22
17896119,Reid,,,Travis,F,NYK,,20
17896015,JJ,,,Culver,G,MIN,,18
127,Cheick,6.0,9.0,Diallo,F,DET,220.0,9
17896010,Darnell,,,Cowart,F,MEM,,15
17896011,Nate,,,Renfro,F,SAS,,27
134,Damyean,6.0,6.0,Dotson,G,NYK,210.0,20
